,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
2823,19,85,2423,-0.51,24.7,94,60.0,81,7,6.4,4.8,5.0,90.0,0.0
2824,19,84,2399,-0.45,16.5,94,26.3,81,7,6.4,4.8,5.0,80.0,0.0
2825,19,81,2389,-0.68,25.1,94,29.0,80,7,6.4,4.8,5.0,80.0,0.0
2826,19,80,2319,-0.18,52.5,94,91.0,79,7,6.4,4.8,5.0,80.0,0.0
2827,19,81,2330,0.0,80.4,94,91.4,79,7,6.4,4.8,5.0,80.0,0.0
2828,19,81,2362,0.23,85.5,94,92.5,78,7,6.4,4.8,5.0,80.0,0.0
2829,19,84,2394,0.23,85.5,94,92.5,78,7,6.4,4.8,5.0,80.0,0.0
2830,19,85,2421,0.23,81.6,94,92.2,79,7,6.4,4.8,6.0,80.0,0.0
2831,19,86,2453,0.19,80.8,94,91.8,79,7,6.4,4.8,5.0,80.0,0.0
2832,19,86,2482,0.18,80.4,94,91.8,79,7,6.4,4.8,4.0,80.0,0.0
2833,19,87,2512,0.23,78.8,94,91.8,79,7,6.4,4.8,3.0,80.0,0.0
2834,19,88,2534,0.0,78.8,94,91.8,80,7,6.4,4.8,3.0,80.0,0.0
2835,19,90,2565,0.22,78.8,94,91.4,80,7,6.4,4.8,2.0,80.0,0.0
2836,19,91,2585,0.25,75.7,94,90.6,80,7,6.4,4.8,2.0,80.0,0.0
2837,19,91,2592,0.18,72.9,94,89.8,80,7,6.4,4.8,2.0,80.0,0.0
2838,19,91,2589,-0.23,32.5,94,82.0,80,7,6.4,4.8,2.0,80.0,0.0
2839,19,90,2565,-0.59,16.5,94,31.0,80,7,6.4,4.8,2.0,80.0,0.0
2840,19,87,2505,-0.73,78.4,94,87.8,81,7,6.4,4.8,2.0,80.0,0.0
2841,19,86,2472,0.0,77.6,94,91.8,81,7,6.4,4.8,2.0,90.0,0.0
2842,19,86,2469,0.0,69.8,94,89.8,81,7,6.4,4.8,2.0,90.0,0.0
2843,19,86,2456,-0.17,65.1,94,89.4,81,7,6.4,4.8,2.0,90.0,0.0
2844,19,85,2448,-0.22,65.5,94,89.8,81,7,6.4,4.8,2.0,90.0,0.0
2845,19,85,2434,0.0,66.3,94,89.8,81,7,6.4,4.8,4.0,90.0,0.0
2846,19,85,2421,-0.21,66.3,94,89.8,81,7,6.4,4.8,4.0,90.0,0.0
2847,19,85,2409,-0.5,31.4,94,89.8,81,7,6.4,4.8,4.0,90.0,0.0
2848,19,81,2346,-0.5,21.2,94,49.8,81,7,6.4,4.8,4.0,90.0,0.0
2849,19,81,2321,-0.33,80.4,94,92.9,81,7,6.4,4.8,3.0,90.0,0.0
2850,19,80,2302,-0.25,70.6,94,91.4,81,7,6.4,4.8,4.0,90.0,0.0
2851,19,80,2290,-0.21,53.7,94,91.4,81,7,6.4,4.8,6.0,90.0,0.0
2852,19,79,2260,-0.46,18.8,94,47.1,81,7,6.4,4.8,7.0,90.0,0.0
2853,19,76,2196,-0.71,18.8,94,85.1,81,7,6.4,4.8,10.0,90.0,0.0
2854,19,74,2153,-0.52,71.8,94,92.2,81,7,6.4,4.8,11.0,90.0,0.0
2855,19,74,2131,-0.24,55.3,94,91.4,81,7,6.4,4.8,12.0,90.0,0.0
2856,19,72,2091,-0.88,16.1,94,24.7,81,7,6.4,4.8,12.0,90.0,0.0
2857,19,68,1987,-0.89,16.1,94,23.1,81,7,6.4,4.8,12.0,90.0,0.0
2858,19,64,1865,-0.97,63.9,94,87.5,81,7,6.4,4.8,12.0,70.0,0.0
2859,19,63,1837,0.26,85.5,94,92.2,81,7,6.4,4.8,13.0,70.0,0.0
2860,19,64,1852,0.26,83.9,94,92.2,81,7,6.4,4.8,13.0,70.0,0.0
2861,19,64,1883,0.12,79.6,94,91.8,81,7,6.4,4.8,14.0,90.0,0.0
2862,19,66,1909,0.17,83.1,94,92.2,81,7,6.4,4.8,14.0,90.0,0.0
2863,19,68,1943,0.42,85.1,94,91.8,81,7,6.4,4.8,15.0,90.0,0.0
2864,19,68,1950,0.14,85.5,94,91.4,81,7,6.4,4.8,15.0,90.0,0.0
2865,19,69,2003,0.14,85.5,94,91.4,81,7,6.4,4.8,18.0,70.0,0.0
2866,19,69,2333,-0.22,85.1,95,91.0,81,7,6.4,4.8,18.0,70.0,0.0
2867,19,70,2545,0.49,85.1,95,91.4,83,7,6.4,4.8,18.0,70.0,0.0
2868,19,73,2626,0.49,85.5,94,91.0,83,7,6.4,4.8,18.0,70.0,0.0
2869,19,76,2728,0.42,85.5,94,90.6,84,7,6.4,4.8,16.0,70.0,0.0
2870,19,78,2789,0.57,78.0,94,89.4,84,7,6.4,4.8,16.0,90.0,0.0
2871,19,80,2902,0.58,63.5,94,89.8,84,7,6.4,4.8,16.0,90.0,0.0
2872,19,81,2922,0.24,43.1,94,77.3,84,7,6.4,4.8,17.0,90.0,0.0
2873,19,81,2917,-0.25,19.2,94,42.0,84,7,6.4,4.8,15.0,90.0,0.0
2874,19,80,2877,-0.47,20.0,94,36.1,84,7,6.4,4.8,16.0,70.0,0.0
2875,19,79,2857,-0.19,20.0,94,37.3,84,7,6.4,4.8,15.0,70.0,0.0
2876,19,80,2878,0.0,59.6,94,89.8,84,7,6.4,4.8,14.0,70.0,0.0
2877,19,81,2932,0.22,64.3,93,90.2,84,7,6.4,4.8,14.0,70.0,0.0
2878,19,84,3009,0.48,65.1,93,90.2,84,7,6.4,4.8,12.0,70.0,0.0
2879,19,85,3078,0.41,69.0,94,90.6,84,7,6.4,4.8,12.0,70.0,0.0
2880,19,86,3111,0.33,69.4,94,91.4,85,7,6.4,4.8,10.0,80.0,0.0
2881,19,88,3202,0.34,69.0,94,92.9,85,7,6.4,4.8,10.0,80.0,0.0
2882,19,90,3243,0.17,30.6,94,83.9,88,7,6.4,4.8,10.0,80.0,0.0
2883,19,91,3285,0.21,69.4,94,94.5,88,7,6.4,4.8,7.0,70.0,0.0
2884,19,92,3456,0.22,70.6,94,95.3,89,7,6.4,4.8,7.0,70.0,0.0
2885,19,91,3436,-0.5,63.5,94,88.2,89,7,6.4,4.8,6.0,70.0,0.0
2886,19,91,2607,0.18,85.5,94,91.0,89,7,6.4,4.8,5.0,70.0,0.0
2887,19,92,2636,0.18,85.5,94,91.0,89,7,6.4,4.8,4.0,70.0,0.0
2888,19,93,2658,0.23,85.5,94,90.6,89,7,6.4,4.8,4.0,70.0,0.0
2889,19,93,2681,0.19,85.5,94,90.6,91,7,6.4,4.8,4.0,70.0,0.0
2890,19,94,2691,0.0,72.9,94,89.0,91,7,6.4,4.8,4.0,70.0,0.0
2891,19,93,2634,-0.6,17.3,94,20.8,92,7,6.4,4.8,4.0,70.0,0.0
2892,19,90,2600,-0.47,66.7,94,84.7,92,7,6.4,4.8,4.0,80.0,0.0
2893,19,91,2608,0.19,85.1,94,91.0,92,7,6.4,4.8,4.0,80.0,0.0
2894,19,92,2632,0.2,82.4,94,91.0,92,7,6.4,4.8,4.0,80.0,0.0
2895,19,93,2670,0.21,70.2,94,89.4,91,7,6.4,4.8,4.0,70.0,0.0
2896,19,94,2710,0.2,68.2,94,89.0,91,7,6.4,4.8,4.0,70.0,0.0
2897,19,97,2755,0.36,62.0,94,89.0,87,7,6.4,4.8,4.0,70.0,0.0
2898,19,98,2800,0.35,61.6,94,89.0,87,7,6.4,4.8,4.0,80.0,0.0
2899,19,99,2821,0.24,62.0,94,89.4,87,7,6.4,4.8,4.0,80.0,0.0
2900,19,97,2796,-0.36,17.6,94,20.0,83,7,6.4,4.8,6.0,80.0,0.0
2901,19,97,2767,-0.36,17.6,94,24.7,83,7,6.4,4.8,5.0,70.0,0.0
2902,19,96,2729,-0.53,17.6,94,24.7,84,7,6.4,4.8,7.0,70.0,0.0
2903,19,93,2675,-0.65,17.3,94,24.3,84,7,6.4,4.8,8.0,70.0,0.0
2904,19,92,2598,-0.55,17.3,93,23.9,84,7,6.4,4.8,11.0,70.0,0.0
2905,19,88,2528,-0.64,17.3,93,23.5,84,7,6.4,4.8,13.0,90.0,0.0
2906,19,86,2479,-0.47,52.9,92,87.8,84,7,6.4,4.8,13.0,90.0,0.0
2907,19,88,2531,0.24,84.3,92,91.8,84,7,6.4,4.8,13.0,90.0,0.0
2908,19,90,2585,0.24,85.5,92,91.8,84,7,6.4,4.8,13.0,90.0,0.0
2909,19,92,2635,0.46,83.9,91,91.0,84,7,6.4,4.8,16.0,70.0,0.0
2910,19,93,2667,0.34,82.7,92,91.0,84,7,6.4,4.8,17.0,70.0,0.0
2911,19,96,2718,0.23,80.0,92,90.2,85,7,6.4,4.8,17.0,70.0,0.0
2912,19,97,2761,0.23,74.1,92,89.4,85,7,6.4,4.8,17.0,70.0,0.0
2913,19,98,2814,0.24,69.8,93,89.4,85,7,6.4,4.8,17.0,70.0,0.0
2914,19,99,2849,0.24,63.5,93,89.8,85,7,6.4,4.8,18.0,70.0,0.0
2915,19,100,2875,0.17,63.1,94,89.8,84,7,6.4,4.8,18.0,70.0,0.0
2916,19,100,2872,0.0,19.2,94,31.8,84,7,6.4,4.8,19.0,70.0,0.0
2917,19,99,2798,-0.71,17.6,94,23.9,84,7,6.4,4.8,18.0,70.0,0.0
2918,19,96,2747,-0.71,17.6,94,24.3,83,7,6.4,4.8,19.0,90.0,0.0
2919,19,93,2682,-0.74,17.3,94,23.9,83,7,6.4,4.8,17.0,90.0,0.0
2920,19,91,2583,-0.47,42.4,94,47.5,83,7,6.4,4.8,17.0,90.0,0.0
2921,19,92,2613,-0.4,58.4,93,88.6,83,7,6.4,4.8,15.0,90.0,0.0
2922,19,91,2590,-0.4,17.3,93,22.7,83,7,6.4,4.8,12.0,70.0,0.0
2923,19,88,2555,-0.65,16.9,92,23.1,83,7,6.4,4.8,11.0,70.0,0.0
2924,19,86,2483,-0.67,16.9,92,22.7,83,7,6.4,4.8,11.0,70.0,0.0
2925,19,84,2517,-0.69,48.2,91,65.1,83,7,6.4,4.8,13.0,70.0,0.0
2926,19,85,2413,-0.19,54.9,91,89.8,84,7,6.4,4.8,40.0,70.0,0.0
2927,19,82,2385,-0.96,16.9,91,23.1,84,7,6.4,4.8,39.0,90.0,0.0
2928,19,79,2289,-0.95,16.5,91,22.7,84,7,6.4,4.8,40.0,90.0,0.0
2929,19,75,2161,-0.99,16.5,91,22.7,84,7,6.4,4.8,40.0,90.0,0.0
2930,19,73,2093,-0.74,16.1,91,22.7,84,7,6.4,4.8,40.0,90.0,0.0
2931,19,70,2011,-0.58,16.1,91,24.3,84,7,6.4,4.8,39.0,90.0,0.0
2932,19,68,2654,-0.48,46.3,91,87.8,84,7,6.4,4.8,37.0,90.0,0.0
2933,19,70,2538,0.23,56.1,91,89.4,83,7,6.4,4.8,36.0,90.0,0.0
2934,19,69,2514,-0.49,16.9,91,24.3,83,7,6.4,4.8,39.0,80.0,2.0
2935,19,68,2455,-0.72,16.9,91,22.4,83,7,6.4,4.8,39.0,80.0,2.0
2936,19,67,2512,-0.38,54.1,92,89.8,83,7,6.4,4.8,40.0,80.0,2.0
2937,19,67,2450,0.19,53.3,92,86.7,83,7,6.4,4.8,42.0,80.0,2.0
2938,19,68,2437,0.0,27.8,92,36.9,83,7,6.4,4.8,42.0,80.0,2.0
2939,19,68,2427,-0.23,54.5,93,87.8,83,7,6.4,4.8,13.0,80.0,2.0
2940,19,69,2472,0.36,29.8,94,89.4,83,7,6.4,4.8,13.0,80.0,2.0
2941,19,67,2453,0.18,17.6,94,89.0,84,7,6.4,4.8,12.0,90.0,2.0
2942,19,68,2469,0.18,62.0,94,89.4,84,7,6.4,4.8,13.0,90.0,2.0
2943,19,69,2517,0.23,76.1,94,91.4,84,7,6.4,4.8,13.0,90.0,2.0
2944,19,70,2569,0.24,69.0,94,89.4,84,7,6.4,4.8,13.0,90.0,2.0
2945,19,70,2550,-0.44,16.5,94,34.9,84,7,6.4,4.8,13.0,90.0,2.0
2946,19,67,2491,-0.69,40.8,94,45.1,84,7,6.4,4.8,13.0,90.0,2.0
2947,19,67,2435,0.0,55.3,94,89.4,84,7,6.4,4.8,13.0,90.0,2.0
2948,19,67,2461,0.0,60.8,94,89.4,84,7,6.4,4.8,11.0,90.0,2.0
2949,19,68,2482,0.0,78.4,94,91.8,84,7,6.4,4.8,11.0,90.0,2.0
2950,19,69,2515,0.22,85.5,93,91.8,84,7,6.4,4.8,11.0,90.0,2.0
2951,19,70,2561,0.22,85.5,93,91.4,84,7,6.4,4.8,11.0,90.0,2.0
2952,19,72,2597,0.37,81.2,92,91.4,84,7,6.4,4.8,11.0,90.0,2.0
2953,19,73,2632,0.17,81.2,92,91.4,84,7,6.4,4.8,11.0,90.0,2.0
2954,19,74,2673,0.21,81.2,93,91.0,84,7,6.4,4.8,10.0,90.0,2.0
2955,19,74,2673,0.0,57.3,93,46.7,81,7,6.4,4.8,9.0,90.0,2.0
2956,19,72,2611,-0.89,17.3,93,23.5,81,7,6.4,4.8,12.0,80.0,1.0
2957,19,67,2459,-0.95,16.9,94,23.5,81,7,6.4,4.8,13.0,80.0,1.0
2958,19,66,2384,0.34,78.8,94,92.2,81,7,6.4,4.8,14.0,80.0,1.0
2959,19,67,2407,0.34,84.7,94,92.2,81,7,6.4,4.8,11.0,80.0,1.0
2960,19,68,2470,0.17,79.6,94,91.8,81,7,6.4,4.8,10.0,80.0,1.0
2961,19,69,2517,0.23,62.7,94,90.2,81,7,6.4,4.8,9.0,80.0,1.0
2962,19,70,2577,0.19,58.0,94,89.0,81,7,6.4,4.8,7.0,80.0,1.0
2963,19,73,2623,0.24,58.0,94,88.6,80,7,6.4,4.8,7.0,80.0,1.0
2964,19,73,2656,-0.65,57.3,94,88.6,80,7,6.4,4.8,7.0,90.0,0.0
2965,19,74,2663,-0.65,31.8,94,61.2,80,7,6.4,4.8,7.0,90.0,0.0
2966,19,72,2615,-0.65,16.9,94,22.7,80,7,6.4,4.8,7.0,90.0,0.0
2967,19,69,2528,-0.49,16.9,94,22.7,79,7,6.4,4.8,6.0,90.0,0.0
2968,19,67,2437,-0.74,16.9,94,22.0,79,7,6.4,4.8,6.0,90.0,0.0
2969,19,64,2379,-0.7,16.5,94,22.0,79,7,6.4,4.8,47.0,90.0,0.0
2970,19,63,2271,-0.49,18.4,94,71.4,78,7,6.4,4.8,51.0,90.0,0.0
2971,19,64,2334,0.46,54.5,94,90.6,78,7,6.4,4.8,51.0,90.0,0.0
2972,19,67,2426,0.48,54.5,94,85.5,78,7,6.4,4.8,52.0,80.0,2.0
2973,19,69,2505,0.22,57.3,93,89.4,78,7,6.4,4.8,52.0,80.0,2.0
2974,19,69,2522,0.44,31.8,93,57.3,78,7,6.4,4.8,53.0,80.0,2.0
2975,19,68,2564,0.0,22.0,93,84.7,78,7,6.4,4.8,53.0,80.0,2.0
2976,19,72,2585,0.7,67.8,93,89.4,80,7,6.4,4.8,53.0,80.0,2.0
2977,19,73,2627,0.49,31.8,93,89.0,80,7,6.4,4.8,54.0,80.0,2.0
2978,19,74,2648,0.0,62.4,93,88.6,80,7,6.4,4.8,52.0,80.0,2.0
2979,19,75,2687,0.49,42.7,93,89.0,83,7,6.4,4.8,51.0,80.0,2.0
2980,19,74,2690,0.36,55.3,93,77.6,83,7,6.4,4.8,53.0,70.0,6.0
2981,19,76,2798,0.36,27.5,93,82.7,84,7,6.4,4.8,53.0,70.0,6.0
2982,19,79,2841,0.36,33.3,93,80.8,84,7,6.4,4.8,53.0,70.0,6.0
2983,19,79,2849,-0.23,54.1,94,84.3,84,7,6.4,4.8,91.0,70.0,6.0
2984,19,81,2944,0.46,64.3,94,89.8,84,7,6.4,4.8,92.0,70.0,6.0
2985,19,84,3047,0.46,65.9,94,90.2,84,7,6.4,4.8,92.0,70.0,6.0
2986,19,87,3138,0.65,67.8,94,91.4,84,7,6.4,4.8,92.0,70.0,6.0
2987,19,90,3203,0.56,69.0,94,92.9,83,7,6.4,4.8,96.0,70.0,6.0
2988,19,91,3274,0.41,69.4,94,94.5,83,7,6.4,4.8,98.0,70.0,6.0
2989,19,91,3286,-0.25,24.3,94,34.5,83,7,6.4,4.8,99.0,70.0,6.0
2990,19,88,3214,-0.46,29.0,94,22.0,81,7,6.4,4.8,100.0,70.0,6.0
2991,19,88,3197,-0.52,60.4,94,92.2,81,7,6.4,4.8,57.0,70.0,6.0
2992,19,87,3164,-0.52,18.4,94,25.1,81,7,6.4,4.8,56.0,90.0,5.0
2993,19,84,3065,-0.7,25.1,94,57.3,81,7,6.4,4.8,56.0,90.0,5.0
2994,19,84,3016,-0.24,58.8,94,90.2,80,7,6.4,4.8,57.0,90.0,5.0
2995,19,85,3066,0.44,72.2,93,91.4,80,7,6.4,4.8,55.0,90.0,5.0
2996,19,87,3128,0.22,72.2,93,92.2,80,7,6.4,4.8,55.0,90.0,5.0
2997,19,88,3209,0.35,69.4,93,92.9,79,7,6.4,4.8,54.0,70.0,3.0
2998,19,90,3226,0.17,23.5,93,71.4,79,7,6.4,4.8,54.0,70.0,3.0
2999,19,91,3281,0.43,61.6,93,93.3,79,7,6.4,4.8,53.0,70.0,3.0
3000,19,92,3300,0.31,47.5,93,79.2,78,7,6.4,4.8,52.0,90.0,2.0
3001,19,94,3402,0.26,31.4,94,77.6,78,7,6.4,4.8,52.0,90.0,2.0
3002,19,94,3426,0.18,19.2,94,21.6,78,7,6.4,4.8,15.0,90.0,2.0
3003,19,92,3350,-0.53,18.8,94,25.5,79,7,6.4,4.8,14.0,90.0,2.0
3004,19,90,3257,-0.91,18.4,94,25.5,78,7,6.4,4.8,18.0,70.0,1.0
3005,19,88,3199,-0.46,18.4,94,25.5,78,7,6.4,4.8,18.0,70.0,1.0
3006,19,86,3095,-0.68,18.0,93,25.1,78,7,6.4,4.8,14.0,70.0,1.0
3007,19,82,3027,-0.9,18.0,93,24.3,78,7,6.4,4.8,15.0,70.0,1.0
3008,19,79,2858,-0.86,17.6,92,23.9,79,7,6.4,4.8,16.0,70.0,1.0
3009,19,75,2768,-0.85,17.6,92,23.9,80,7,6.4,4.8,16.0,90.0,1.0
3010,19,74,2668,-1.12,17.3,91,23.9,80,7,6.4,4.8,18.0,90.0,1.0
3011,19,69,2503,-0.87,16.9,91,23.5,80,7,6.4,4.8,22.0,90.0,1.0
3012,19,68,2448,-0.45,16.9,91,22.4,80,7,6.4,4.8,22.0,90.0,1.0
3013,19,66,2389,-0.45,16.5,91,22.0,80,7,6.4,4.8,23.0,90.0,1.0
3014,19,66,2378,-0.17,16.5,91,21.6,80,7,6.4,4.8,24.0,90.0,1.0
3015,19,66,2339,0.0,16.5,91,21.6,80,7,6.4,4.8,48.0,90.0,1.0
3016,19,67,2438,0.0,19.6,91,42.4,81,7,6.4,4.8,60.0,90.0,1.0
3017,19,69,2471,0.46,20.8,91,80.0,83,7,6.4,4.8,80.0,90.0,11.0
3018,19,74,2618,0.95,57.6,91,89.0,83,7,6.4,4.8,219.0,90.0,11.0
3019,19,74,2769,0.88,59.2,91,89.0,83,7,6.4,4.8,221.0,90.0,11.0
3020,19,80,2865,0.93,78.0,91,91.4,85,7,6.4,4.8,242.0,90.0,11.0
3021,19,85,3040,0.85,72.5,92,90.2,85,7,6.4,4.8,243.0,90.0,11.0
3022,19,87,3138,0.72,67.1,92,91.4,85,7,6.4,4.8,245.0,90.0,11.0
3023,19,87,3215,0.0,18.0,93,76.1,85,7,6.4,4.8,246.0,90.0,11.0
3024,19,91,2825,0.22,74.1,94,90.6,85,7,6.4,4.8,246.0,90.0,11.0
3025,19,91,2622,0.48,65.5,94,89.4,85,7,6.4,4.8,246.0,90.0,11.0
3026,19,94,2687,0.34,63.1,94,89.4,84,7,6.4,4.8,245.0,90.0,11.0
3027,19,94,2714,0.0,62.0,94,89.0,84,7,6.4,4.8,246.0,90.0,11.0
3028,19,94,2693,-0.23,17.3,94,32.9,84,7,6.4,4.8,245.0,90.0,11.0
3029,19,96,2711,-0.23,84.3,94,90.6,84,7,6.4,4.8,246.0,90.0,11.0
3030,19,96,2745,0.47,71.4,94,89.4,83,7,6.4,4.8,248.0,90.0,11.0
3031,19,97,2756,0.28,16.9,94,19.6,83,7,6.4,4.8,245.0,90.0,11.0
3032,19,96,2734,-0.47,17.6,94,23.5,83,7,6.4,4.8,253.0,90.0,10.0
3033,19,94,2693,-0.25,39.6,93,86.3,83,7,6.4,4.8,247.0,90.0,10.0
3034,19,96,2740,0.22,73.7,92,89.4,83,7,6.4,4.8,247.0,90.0,10.0
3035,19,96,2739,-0.24,17.6,92,24.3,83,7,6.4,4.8,221.0,90.0,10.0
3036,19,93,2660,-1.16,17.6,91,24.7,83,7,6.4,4.8,138.0,90.0,10.0
3037,19,88,2544,-1.16,16.9,91,24.3,83,7,6.4,4.8,34.0,80.0,1.0
3038,19,84,2416,-1.19,16.9,91,24.3,84,7,6.4,4.8,31.0,80.0,1.0
3039,19,79,1388,-0.93,15.3,91,29.0,84,7,6.4,4.8,30.0,80.0,1.0
3040,19,75,2745,-0.94,56.5,91,82.0,84,7,6.4,4.8,30.0,80.0,1.0
3041,19,76,2779,0.13,25.1,91,72.5,84,7,6.4,4.8,29.0,80.0,1.0
3042,19,76,2788,0.13,24.7,91,53.3,84,7,6.4,4.8,29.0,80.0,1.0
3043,19,76,2797,0.0,51.4,92,89.0,84,7,6.4,4.8,29.0,80.0,1.0
3044,19,79,2873,0.22,61.2,92,89.8,84,7,6.4,4.8,27.0,80.0,1.0
3045,19,80,2908,0.23,62.4,93,89.4,83,7,6.4,4.8,28.0,80.0,1.0
3046,19,82,2970,0.43,66.7,94,89.8,83,7,6.4,4.8,28.0,80.0,1.0
3047,19,84,3017,0.36,74.5,94,91.4,83,7,6.4,4.8,24.0,80.0,1.0
3048,19,85,3097,0.38,79.6,94,92.5,83,7,6.4,4.8,25.0,80.0,1.0
3049,19,87,3144,0.44,79.6,94,93.7,83,7,6.4,4.8,23.0,80.0,1.0
3050,19,88,3185,0.24,78.4,94,94.1,83,7,6.4,4.8,19.0,90.0,1.0
3051,19,88,3213,0.22,76.9,94,94.5,84,7,6.4,4.8,19.0,90.0,1.0
3052,19,90,3230,0.22,74.9,94,94.5,84,7,6.4,4.8,14.0,90.0,1.0
3053,19,90,3261,0.18,78.0,94,95.3,84,7,6.4,4.8,12.0,90.0,1.0
3054,19,90,3257,0.0,82.4,93,97.6,84,7,6.4,4.8,12.0,90.0,1.0
3055,19,91,3256,0.26,73.7,92,94.9,84,7,6.4,4.8,12.0,80.0,0.0
3056,19,90,3263,-0.23,75.7,91,95.7,84,7,6.4,4.8,10.0,80.0,0.0
3057,19,90,3258,0.0,78.8,91,95.7,84,7,6.4,4.8,10.0,80.0,0.0
3058,19,91,3259,0.0,70.2,91,94.9,84,7,6.4,4.8,10.0,80.0,0.0
3059,19,91,3258,0.0,69.8,91,94.5,84,7,6.4,4.8,10.0,80.0,0.0
3060,19,91,3257,0.17,80.0,92,96.1,84,7,6.4,4.8,11.0,80.0,0.0
3061,19,90,3260,0.17,78.0,93,98.0,84,7,6.4,4.8,11.0,80.0,0.0
3062,19,91,3265,0.17,85.5,94,98.8,84,7,6.4,4.8,10.0,80.0,0.0
3063,19,91,3268,0.0,85.5,94,98.8,84,7,6.4,4.8,10.0,80.0,0.0
3064,19,91,3273,0.0,85.5,94,98.8,84,7,6.4,4.8,9.0,80.0,0.0
3065,19,91,3284,0.0,82.4,94,97.3,84,7,6.4,4.8,11.0,80.0,0.0
3066,19,90,3248,-0.48,25.9,94,64.3,84,7,6.4,4.8,11.0,80.0,0.0
3067,19,88,3180,-0.69,19.2,94,42.0,84,7,6.4,4.8,12.0,80.0,1.0
3068,19,85,3070,-0.76,64.7,94,90.2,84,7,6.4,4.8,26.0,80.0,1.0
3069,19,85,3071,0.0,21.2,94,90.6,85,7,6.4,4.8,27.0,80.0,1.0
3070,19,82,3037,-0.35,55.3,94,80.0,85,7,6.4,4.8,28.0,80.0,1.0
3071,19,84,3023,0.21,65.9,92,90.2,85,7,6.4,4.8,39.0,90.0,2.0
3072,19,86,3092,0.23,66.3,92,91.0,85,7,6.4,4.8,39.0,90.0,2.0
3073,19,87,3121,0.22,36.1,92,70.2,85,7,6.4,4.8,39.0,90.0,2.0
3074,19,88,3179,0.22,39.2,92,89.8,85,7,6.4,4.8,40.0,90.0,2.0
3075,19,90,3220,0.17,61.6,92,91.4,84,7,6.4,4.8,41.0,90.0,2.0
3076,19,92,3309,0.32,69.4,94,94.9,84,7,6.4,4.8,42.0,90.0,2.0
3077,19,92,3311,-0.23,18.0,94,21.2,83,7,6.4,4.8,28.0,90.0,2.0
3078,19,91,3291,-0.71,18.8,94,25.5,83,7,6.4,4.8,28.0,90.0,2.0
3079,19,88,3191,-0.7,18.4,94,25.9,83,7,6.4,4.8,28.0,90.0,2.0
3080,19,87,3153,-0.39,33.3,94,74.1,83,7,6.4,4.8,31.0,90.0,2.0
3081,19,90,3213,0.14,61.6,94,92.5,83,7,6.4,4.8,31.0,90.0,2.0
3082,19,90,3227,0.14,17.6,94,36.5,83,7,6.4,4.8,57.0,90.0,2.0
3083,19,87,3164,-0.46,20.8,94,32.5,80,7,6.4,4.8,56.0,90.0,2.0
3084,19,86,3111,-0.48,19.2,94,36.5,80,7,6.4,4.8,55.0,90.0,2.0
3085,19,85,3031,-0.47,45.5,93,87.8,80,7,6.4,4.8,54.0,90.0,2.0
3086,19,85,3045,-0.14,64.7,92,90.6,80,7,6.4,4.8,53.0,90.0,2.0
3087,19,85,3045,-0.14,66.3,92,83.5,80,7,6.4,4.8,54.0,90.0,2.0
3088,19,82,2971,-0.66,61.2,92,88.6,80,7,6.4,4.8,53.0,90.0,2.0
3089,19,82,2950,0.0,36.5,92,89.4,80,7,6.4,4.8,52.0,90.0,2.0
3090,19,81,2945,0.0,33.3,93,82.0,81,7,6.4,4.8,39.0,90.0,2.0
3091,19,80,2890,-0.44,27.8,93,73.3,81,7,6.4,4.8,39.0,60.0,0.0
3092,19,79,2855,-0.37,62.7,94,89.8,81,7,6.4,4.8,39.0,60.0,0.0
3093,19,79,2862,0.0,82.0,94,92.2,81,7,6.4,4.8,39.0,60.0,0.0
3094,19,79,2863,0.0,77.3,94,90.2,81,7,6.4,4.8,37.0,60.0,0.0
3095,19,79,2855,0.0,43.5,94,91.4,81,7,6.4,4.8,34.0,60.0,0.0
3096,19,79,2845,0.0,85.5,94,92.2,81,7,6.4,4.8,34.0,60.0,0.0
3097,19,79,2856,0.0,85.1,94,92.2,81,7,6.4,4.8,33.0,60.0,0.0
3098,19,80,2872,0.19,82.0,94,92.2,81,7,6.4,4.8,30.0,60.0,0.0
3099,19,80,2878,0.0,82.7,94,92.2,81,7,6.4,4.8,35.0,60.0,0.0
3100,19,78,2781,-0.46,17.6,94,23.1,78,7,6.4,4.8,35.0,60.0,0.0
3101,19,73,2623,-0.76,17.3,94,24.7,78,7,6.4,4.8,35.0,60.0,0.0
3102,19,70,2564,-1.1,22.4,94,24.3,78,7,6.4,4.8,34.0,60.0,0.0
3103,19,70,2530,0.32,84.7,94,91.0,78,7,6.4,4.8,34.0,60.0,0.0
3104,19,72,2592,0.32,85.1,94,91.0,79,7,6.4,4.8,7.0,60.0,0.0
3105,19,74,2655,0.46,85.5,94,91.0,79,7,6.4,4.8,26.0,60.0,1.0
3106,19,74,2664,-0.24,17.3,94,22.7,80,7,6.4,4.8,27.0,60.0,1.0
3107,19,72,2616,-0.48,17.3,94,23.9,80,7,6.4,4.8,27.0,60.0,1.0
3108,19,70,2545,-0.57,16.9,94,23.1,80,7,6.4,4.8,29.0,60.0,1.0
3109,19,68,2484,-0.48,16.9,94,22.7,83,7,6.4,4.8,29.0,60.0,1.0
