,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,system_voltage,distance_travelled,engine_load_value,latitude,longitude,altitude,id_vehicle,heart_rate,body_temperature,id_driver,current_weather,has_precipitation,is_day_time,temperature,wind_speed,wind_direction,relative_humidity,visibility,uv_index,cloud_cover,ceiling,pressure,precipitation,accidents_onsite,design_speed,accidents_time
2215,15,43.0,1673.0,0.2,65.1,90.0,13.6,0.012999999999998124,89.0,-0.17595,-78.454549,2802.0,2,78.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,15.0,60.0,1.0
2216,15,43.0,1736.0,0.27,63.9,90.0,13.6,0.011600000000001387,90.2,-0.17604,-78.454622,2803.0,2,78.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,60.0,1.0
2217,15,45.0,1779.0,0.27,62.4,90.0,13.2,0.013600000000003831,90.6,-0.17613,-78.454695,2803.0,2,78.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,15.0,60.0,1.0
2218,15,46.0,1812.0,0.4,61.2,91.0,13.0,0.01269999999999527,90.6,-0.176225,-78.45477,2804.0,2,76.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,17.0,60.0,1.0
2219,15,47.0,1857.0,0.29,56.9,91.0,12.7,0.012300000000003308,90.6,-0.176325,-78.454847,2804.0,2,76.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,17.0,60.0,1.0
2220,15,49.0,1914.0,0.3,18.0,91.0,12.4,0.024699999999995725,90.6,-0.176325,-78.454847,2801.0,2,76.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,17.0,60.0,1.0
2221,15,49.0,1914.0,0.3,18.0,91.0,12.2,0.0,90.6,-0.176528,-78.455013,2805.0,2,74.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,17.0,80.0,2.0
2222,15,47.0,1862.0,-0.2,15.7,91.0,12.3,0.012199999999999989,22.0,-0.176617,-78.455099,2805.0,2,74.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,80.0,2.0
2223,15,43.0,1724.0,-0.98,15.3,91.0,12.6,0.012100000000003774,22.7,-0.176689,-78.455182,2805.0,2,73.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,80.0,2.0
2224,15,40.0,1588.0,-0.94,15.3,91.0,12.7,0.011400000000001853,22.4,-0.176737,-78.455273,2806.0,2,73.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,80.0,2.0
2225,15,36.0,1536.0,-0.96,14.9,90.0,13.1,0.010099999999994225,23.5,-0.176766,-78.455376,2806.0,2,73.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,80.0,2.0
2226,15,33.0,1333.0,-0.98,14.5,90.0,13.3,0.009000000000000341,23.5,-0.176766,-78.455376,2806.0,2,73.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,80.0,2.0
2227,15,32.0,1314.0,-0.57,17.3,90.0,13.4,0.0040000000000048885,47.5,-0.176762,-78.455459,2807.0,2,73.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,60.0,0.0
2228,15,33.0,1346.0,0.15,16.1,90.0,13.6,0.012199999999999989,36.1,-0.176726,-78.455538,2806.0,2,72.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,60.0,0.0
2229,15,34.0,1371.0,0.15,14.5,90.0,13.6,0.013199999999997658,22.0,-0.176673,-78.455609,2806.0,2,72.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,60.0,0.0
2230,15,35.0,1386.0,0.28,14.5,90.0,13.7,0.005899999999996908,21.6,-0.176607,-78.455669,2805.0,2,72.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,60.0,0.0
2231,15,35.0,1407.0,0.11,14.5,90.0,13.7,0.009000000000000341,22.4,-0.17653,-78.455713,2805.0,2,72.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,15.0,60.0,0.0
2232,15,33.0,1368.0,-0.09,14.5,90.0,13.9,0.014000000000002899,21.6,-0.176441,-78.45574,2804.0,2,72.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,14.0,60.0,0.0
2233,15,33.0,1305.0,-0.17,14.5,90.0,13.9,0.006999999999997897,23.1,-0.176347,-78.45574,2804.0,2,73.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,15.0,60.0,0.0
2234,15,33.0,1326.0,-0.2,14.5,90.0,14.0,0.009599999999998943,22.4,-0.176264,-78.455712,2804.0,2,73.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,13.0,60.0,0.0
2235,15,34.0,1329.0,0.11,14.5,90.0,13.8,0.007800000000003138,22.4,-0.176191,-78.455668,2804.0,2,73.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,13.0,60.0,0.0
2236,15,34.0,1379.0,0.12,14.5,90.0,13.7,0.008499999999997954,22.0,-0.176123,-78.455607,2803.0,2,73.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,13.0,60.0,0.0
2237,15,34.0,1376.0,0.0,14.5,90.0,13.8,0.01010000000000133,22.0,-0.176074,-78.455529,2803.0,2,73.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,14.0,60.0,0.0
2238,15,34.0,1380.0,-0.13,14.5,90.0,13.9,0.009399999999999409,22.4,-0.176053,-78.455351,2803.0,2,73.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,14.0,60.0,0.0
2239,15,34.0,1408.0,-0.14,14.5,89.0,13.8,0.008900000000004127,22.7,-0.176073,-78.455262,2803.0,2,74.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,14.0,60.0,0.0
2240,15,33.0,1330.0,-0.14,14.5,89.0,13.8,0.00989999999999469,23.5,-0.176119,-78.45519,2802.0,2,74.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,60.0,0.0
2241,15,33.0,1301.0,-0.27,14.1,89.0,13.7,0.008200000000002206,22.4,-0.176186,-78.455128,2802.0,2,74.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,60.0,1.0
2242,15,32.0,1270.0,0.28,14.5,89.0,13.8,0.012500000000002842,23.1,-0.176255,-78.45508,2802.0,2,74.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,17.0,60.0,1.0
2243,15,33.0,1316.0,0.28,14.1,89.0,13.7,0.00539999999999452,22.0,-0.176334,-78.455047,2802.0,2,74.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,17.0,60.0,1.0
2244,15,34.0,1360.0,0.28,14.5,89.0,13.7,0.009199999999999875,22.0,-0.176422,-78.45503,2801.0,2,73.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,18.0,60.0,1.0
2245,15,35.0,1385.0,0.28,14.5,89.0,13.8,0.009700000000002262,21.6,-0.176511,-78.455021,2801.0,2,73.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,17.0,80.0,2.0
2246,15,36.0,1431.0,0.26,14.5,89.0,13.8,0.011000000000002785,21.2,-0.176604,-78.455011,2801.0,2,73.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,80.0,2.0
2247,15,37.0,1456.0,0.25,14.5,88.0,13.8,0.011599999999994282,21.6,-0.176698,-78.455003,2800.0,2,76.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,80.0,2.0
2248,15,36.0,1420.0,-0.25,14.5,88.0,13.9,0.010400000000004184,21.6,-0.176795,-78.454999,2800.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,80.0,2.0
2249,15,32.0,1295.0,-0.55,14.5,88.0,13.8,0.007699999999999818,21.6,-0.17689,-78.454989,2800.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,80.0,2.0
2250,15,31.0,1238.0,-0.68,14.1,88.0,13.9,0.008899999999997021,22.4,-0.176978,-78.454977,2799.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,80.0,2.0
2251,15,33.0,1285.0,0.42,14.5,88.0,13.7,0.009000000000000341,21.2,-0.177057,-78.454967,2799.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,80.0,2.0
2252,15,34.0,1336.0,0.42,14.5,88.0,13.6,0.0069000000000016826,20.8,-0.177144,-78.454954,2798.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,80.0,2.0
2253,15,38.0,1482.0,0.42,28.6,88.0,13.7,0.01570000000000249,80.0,-0.177237,-78.454948,2798.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,80.0,2.0
2254,15,40.0,1621.0,0.7,21.2,88.0,13.7,0.005699999999997374,49.8,-0.177342,-78.454946,2797.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,17.0,80.0,2.0
2255,15,42.0,1669.0,0.56,15.3,88.0,13.6,0.017200000000002547,21.6,-0.177445,-78.454947,2796.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,17.0,80.0,2.0
2256,15,40.0,1595.0,-0.29,15.3,88.0,13.8,0.010199999999997544,22.0,-0.177555,-78.454951,2795.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,18.0,80.0,2.0
2257,15,39.0,1539.0,-0.35,14.9,88.0,13.8,0.010300000000000864,22.0,-0.177658,-78.454958,2793.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,16.0,80.0,2.0
2258,15,38.0,1529.0,-0.48,14.9,88.0,13.8,0.01010000000000133,22.4,-0.177757,-78.45497,2791.0,2,76.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,14.0,90.0,2.0
2259,15,36.0,1439.0,-0.6,14.9,88.0,13.9,0.008600000000001273,22.4,-0.177854,-78.454986,2791.0,2,76.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,14.0,90.0,2.0
2260,15,36.0,1413.0,-0.44,14.5,88.0,13.8,0.009599999999998943,22.4,-0.177944,-78.455006,2790.0,2,76.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,12.0,90.0,2.0
2261,15,37.0,1460.0,0.28,14.9,88.0,13.6,0.01010000000000133,22.4,-0.17804,-78.455027,2789.0,2,76.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,12.0,90.0,2.0
2262,15,39.0,1521.0,0.29,47.1,88.0,13.6,0.011099999999999,80.4,-0.178136,-78.455049,2788.0,2,75.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,11.0,90.0,2.0
2263,15,44.0,1692.0,0.71,70.2,88.0,13.4,0.012000000000000455,89.4,-0.178247,-78.455075,2786.0,2,75.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,10.0,90.0,2.0
2264,15,48.0,1878.0,1.22,60.0,88.0,12.9,0.011799999999993815,91.0,-0.178371,-78.455107,2784.0,2,75.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,10.0,90.0,2.0
2265,15,53.0,2071.0,1.3,52.2,88.0,12.8,0.01580000000000581,92.9,-0.178497,-78.455152,2783.0,2,75.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,9.0,70.0,2.0
2266,15,58.0,2244.0,1.31,24.7,88.0,12.5,0.015899999999994918,75.3,-0.17863,-78.455208,2782.0,2,75.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,9.0,70.0,2.0
2267,15,60.0,2384.0,0.92,16.5,88.0,12.5,0.018200000000000216,34.5,-0.178772,-78.455275,2781.0,2,75.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,9.0,70.0,2.0
2268,15,62.0,2421.0,0.52,17.3,89.0,12.8,0.018000000000000682,23.5,-0.178914,-78.455352,2780.0,2,75.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,9.0,70.0,2.0
2269,15,63.0,2474.0,0.39,17.3,89.0,13.0,0.017700000000004934,23.5,-0.179057,-78.455431,2779.0,2,75.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,10.0,70.0,2.0
2270,15,63.0,2482.0,0.26,17.3,89.0,13.3,0.00929999999999609,23.9,-0.179209,-78.455511,2777.0,2,76.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,10.0,90.0,2.0
2271,15,63.0,2478.0,0.12,17.3,89.0,13.3,0.012500000000002842,23.9,-0.179209,-78.455511,2776.0,2,76.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,10.0,90.0,2.0
2272,15,59.0,2378.0,-0.27,16.9,89.0,13.8,0.02209999999999468,23.5,-0.179498,-78.455655,2776.0,2,75.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,9.0,70.0,1.0
2273,15,59.0,2300.0,-0.4,16.9,88.0,13.7,0.023800000000001376,23.5,-0.179632,-78.455728,2773.0,2,75.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,6.0,70.0,1.0
2274,15,60.0,2336.0,-0.26,16.9,88.0,13.7,0.007800000000003138,23.1,-0.179773,-78.455803,2772.0,2,76.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,5.0,70.0,1.0
2275,15,60.0,2363.0,-0.26,16.9,88.0,13.9,0.018200000000000216,23.5,-0.179918,-78.455866,2771.0,2,76.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,5.0,70.0,1.0
2276,15,59.0,2293.0,-0.26,16.9,87.0,13.8,0.01659999999999684,22.7,-0.180065,-78.455915,2770.0,2,76.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,6.0,50.0,0.0
2277,15,58.0,2258.0,-0.28,16.9,87.0,13.8,0.016100000000001558,22.4,-0.180213,-78.455949,2769.0,2,76.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,6.0,50.0,0.0
2278,15,58.0,2273.0,0.29,16.9,87.0,13.6,0.00829999999999842,22.7,-0.180213,-78.455949,2769.0,2,76.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,6.0,50.0,0.0
2279,15,60.0,2355.0,0.29,16.9,87.0,13.6,0.03030000000000399,22.7,-0.180521,-78.45596,2769.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,6.0,50.0,0.0
2280,15,61.0,2398.0,0.29,17.3,87.0,13.7,0.01729999999999876,23.1,-0.180677,-78.455934,2768.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,6.0,50.0,0.0
2281,15,63.0,2447.0,0.27,17.3,87.0,13.6,0.017899999999997362,23.5,-0.180832,-78.455879,2767.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,4.0,50.0,0.0
2282,15,63.0,2471.0,0.27,17.3,87.0,13.7,0.00910000000000366,24.3,-0.180981,-78.45579,2766.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,5.0,50.0,0.0
2283,15,62.0,2442.0,0.0,17.3,87.0,13.8,0.01719999999999544,23.9,-0.181115,-78.45569,2765.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,4.0,70.0,0.0
2284,15,62.0,2419.0,-0.13,17.3,87.0,13.8,0.01950000000000074,23.5,-0.181241,-78.455587,2765.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,4.0,70.0,0.0
2285,15,63.0,2432.0,0.0,17.3,87.0,13.6,0.01740000000000208,23.9,-0.181241,-78.455587,2764.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,4.0,70.0,0.0
2286,15,64.0,2491.0,0.23,17.3,87.0,13.6,0.014899999999997249,23.5,-0.181433,-78.455326,2764.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,70.0,0.0
2287,15,65.0,2543.0,0.23,17.6,87.0,13.6,0.025900000000000034,23.9,-0.181491,-78.45517,2762.0,2,77.0,28.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,70.0,0.0
2288,15,64.0,2536.0,-0.39,17.6,87.0,13.8,0.011400000000001853,23.9,-0.181544,-78.455008,2760.0,2,78.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,70.0,0.0
2289,15,62.0,2461.0,-0.39,17.3,87.0,14.0,0.01839999999999975,23.9,-0.181571,-78.45484,2758.0,2,78.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,70.0,0.0
2290,15,61.0,2379.0,-0.64,17.3,87.0,13.6,0.015999999999998238,23.9,-0.181574,-78.454674,2757.0,2,79.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,70.0,0.0
2291,15,62.0,2409.0,0.35,17.3,87.0,13.6,0.015000000000000568,23.1,-0.181574,-78.454674,2756.0,2,79.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,70.0,0.0
2292,15,63.0,2466.0,0.35,17.3,87.0,13.5,0.017000000000003013,23.5,-0.181552,-78.454516,2754.0,2,79.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,70.0,0.0
2293,15,64.0,2504.0,0.35,17.3,87.0,13.8,0.014499999999998181,23.9,-0.181513,-78.454355,2752.0,2,79.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,50.0,0.0
2294,15,63.0,2492.0,-0.58,17.3,87.0,13.8,0.024500000000003297,23.5,-0.181445,-78.454198,2749.0,2,79.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,4.0,50.0,0.0
2295,15,60.0,2388.0,-0.58,17.3,87.0,13.8,0.016299999999993986,23.5,-0.181361,-78.454059,2746.0,2,79.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,4.0,50.0,0.0
2296,15,60.0,2331.0,-0.52,16.9,87.0,13.7,0.018200000000000216,23.1,-0.181265,-78.453934,2744.0,2,79.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,4.0,50.0,0.0
2297,15,61.0,2387.0,0.26,17.3,87.0,13.7,0.01680000000000348,22.7,-0.18117,-78.453817,2742.0,2,79.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,4.0,50.0,0.0
2298,15,62.0,2434.0,0.27,17.3,87.0,13.7,0.018000000000000682,23.1,-0.181073,-78.453701,2740.0,2,79.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,4.0,50.0,0.0
2299,15,63.0,2491.0,0.27,17.3,87.0,13.7,0.01729999999999876,23.1,-0.180971,-78.453582,2738.0,2,78.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,50.0,0.0
2300,15,64.0,2520.0,0.26,17.3,87.0,13.8,0.009900000000001796,23.1,-0.180866,-78.453454,2737.0,2,78.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,50.0,0.0
2301,15,63.0,2503.0,-0.35,17.3,87.0,13.9,0.02389999999999759,23.9,-0.180761,-78.453323,2735.0,2,78.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,50.0,0.0
2302,15,62.0,2447.0,-0.35,17.3,87.0,13.8,0.016899999999999693,23.5,-0.180659,-78.453185,2733.0,2,78.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,50.0,0.0
2303,15,63.0,2474.0,-0.28,17.3,87.0,13.7,0.019300000000001205,23.5,-0.180565,-78.453054,2730.0,2,78.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,90.0,0.0
2304,15,62.0,2477.0,-0.28,17.3,87.0,13.8,0.01670000000000016,23.9,-0.180478,-78.452915,2731.0,2,78.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,90.0,0.0
2305,15,61.0,2425.0,-0.28,17.3,87.0,13.8,0.01670000000000016,23.9,-0.180411,-78.452765,2729.0,2,77.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,90.0,0.0
2306,15,63.0,2485.0,0.27,17.3,87.0,13.6,0.018200000000000216,23.1,-0.180378,-78.452605,2729.0,2,73.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,90.0,0.0
2307,15,64.0,2514.0,0.4,17.3,87.0,13.6,0.008899999999997021,23.1,-0.180387,-78.452271,2728.0,2,73.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,2.0,90.0,0.0
2308,15,64.0,2555.0,0.22,17.6,87.0,13.6,0.026600000000001955,23.5,-0.180429,-78.452105,2725.0,2,73.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,2.0,90.0,0.0
2309,15,64.0,2513.0,0.0,17.3,87.0,13.7,0.017499999999998295,23.9,-0.180504,-78.451957,2722.0,2,73.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,2.0,90.0,0.0
2310,15,65.0,2572.0,0.0,17.6,87.0,13.6,0.020500000000005514,23.5,-0.180607,-78.451815,2720.0,2,74.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,2.0,90.0,0.0
2311,15,62.0,2491.0,0.2,17.6,87.0,13.7,0.016899999999999693,23.9,-0.180735,-78.451699,2719.0,2,74.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,90.0,0.0
2312,15,62.0,2439.0,0.2,17.3,87.0,13.5,0.015799999999998704,23.5,-0.180875,-78.451605,2719.0,2,75.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,3.0,70.0,1.0
2313,15,63.0,2471.0,0.2,17.3,87.0,13.7,0.014699999999997715,23.1,-0.181024,-78.451536,2717.0,2,75.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,4.0,70.0,1.0
2314,15,64.0,2524.0,0.2,17.3,87.0,13.7,0.018300000000003536,23.1,-0.181184,-78.45148,2715.0,2,75.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,5.0,70.0,1.0
2315,15,65.0,2550.0,0.35,17.6,87.0,13.6,0.009000000000000341,23.1,-0.181184,-78.45148,2713.0,2,76.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,5.0,70.0,1.0
2316,15,67.0,2640.0,0.43,17.6,87.0,13.6,0.028599999999997294,23.1,-0.181517,-78.451374,2713.0,2,76.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,4.0,90.0,1.0
2317,15,68.0,2663.0,0.44,17.6,87.0,13.7,0.01839999999999975,23.9,-0.181693,-78.451321,2709.0,2,76.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,4.0,90.0,1.0
2318,15,65.0,2569.0,-0.29,17.6,87.0,13.7,0.01729999999999876,23.5,-0.181864,-78.451269,2707.0,2,76.0,27.0,2,7,0,1,18.2,10.4,338.0,78.0,6.4,1.0,100.0,3139.0,1017.6,2.0,4.0,70.0,1.0
